nota_ingresso,tipo_ingresso_pism,tipo_ingresso_sisu,tipo_ingresso_vestibular,tipo_ingresso_outros,cota_racial,cota_ampla_concorrencia,cota_escola_publica,cota_renda,cota_pcd,genero_masculino,genero_feminino,genero_outros,periodo_1_disciplinas_aprovadas,periodo_1_disciplinas_reprovadas,periodo_1_disciplinas_ri,periodo_1_disciplinas_trancadas,periodo_1_disciplinas_outros_status,periodo_1_bolsa_remunerada,periodo_1_bolsa_n_remunerada,periodo_1_ae,periodo_2_disciplinas_aprovadas,periodo_2_disciplinas_reprovadas,periodo_2_disciplinas_ri,periodo_2_disciplinas_trancadas,periodo_2_disciplinas_outros_status,periodo_2_bolsa_remunerada,periodo_2_bolsa_n_remunerada,periodo_2_ae,periodo_3_disciplinas_aprovadas,periodo_3_disciplinas_reprovadas,periodo_3_disciplinas_ri,periodo_3_disciplinas_trancadas,periodo_3_disciplinas_outros_status,periodo_3_bolsa_remunerada,periodo_3_bolsa_n_remunerada,periodo_3_ae,periodo_4_disciplinas_aprovadas,periodo_4_disciplinas_reprovadas,periodo_4_disciplinas_ri,periodo_4_disciplinas_trancadas,periodo_4_disciplinas_outros_status,periodo_4_bolsa_remunerada,periodo_4_bolsa_n_remunerada,periodo_4_ae,etnia_outra,etnia_parda,etnia_preta
678.58,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
719.1,0,1,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,1,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0
722.76,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0
718.72,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,7,0,0,0,0,1,0,0,0,0,0
680.2,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,5,0,0,1,0,1,0,0,0,0,0
747.9,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,2,1,2,0,0,0,1,0,0,1,0
794.98,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
653.05,1,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
375.0,1,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,5,0,0,1,0,0,0,1,6,0,0,0,0,1,0,1,0,0,0
449.7,1,0,0,0,1,0,1,1,0,0,1,0,4,2,0,0,0,0,0,1,4,2,0,0,0,0,0,1,5,0,0,0,0,0,0,1,4,2,0,0,0,0,0,1,0,1,0
714.88,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,2,0,1,0,0,5,0,0,3,0,0,0,0,0,1,0
701.08,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,5,1,0,0,0,0,1,0,0,0,0
650.52,0,1,0,0,1,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,4,2,0,0,0,0,0,1,3,3,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,1
666.5,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0
616.44,0,1,0,0,0,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0
608.32,0,1,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,3,2,0,1,0,0,0,1,4,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0
666.82,0,1,0,0,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,6,0,0,1,0,1,0,0,0,1,0
659.02,0,1,0,0,1,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,4,2,0,2,0,0,0,1,4,0,0,0,0,1,0,1,0,1,0
618.65,1,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0
681.7,0,1,0,0,0,1,0,0,0,1,0,0,2,2,2,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
953.5,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0
770.1,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0
644.7,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
738.1,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
719.96,0,1,0,0,0,0,1,0,0,1,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
633.26,0,1,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,5,1,0,0,0,0,0,1,6,0,0,0,0,1,0,1,6,1,0,0,0,1,0,1,0,1,0
645.2,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0
661.5,0,1,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0
563.56,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0
900.85,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
363.0,1,0,0,0,1,0,1,1,0,1,0,0,5,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0
747.4,0,1,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0
437.2,1,0,0,0,0,0,1,1,0,1,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
761.4,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,1,1,5,0,0,0,0,0,1,1,0,0,0
827.65,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
722.14,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0
694.0,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,5,0,0,1,0,0,0,1,0,0,0
371.0,1,0,0,0,0,0,1,1,0,1,0,0,3,3,0,0,0,0,0,1,2,4,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,4,1,0,0,0,0,1,1,0,0
426.5,1,0,0,0,0,1,0,0,0,1,0,0,5,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1
614.3,0,1,0,0,1,0,1,0,0,1,0,0,2,3,0,0,0,0,0,0,3,1,2,0,0,0,0,0,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0
612.24,0,1,0,0,1,0,1,1,0,1,0,0,4,2,0,0,0,0,0,1,4,1,0,1,0,0,0,1,2,1,1,0,0,0,0,1,2,3,0,2,0,0,0,1,0,1,0
537.6,1,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0
524.74,0,1,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,6,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
684.5,0,1,0,0,0,0,1,0,0,1,0,0,5,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0
704.84,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,1,0
902.3,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
715.68,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
712.36,0,1,0,0,1,0,1,0,0,1,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,5,0,0,0,0,0,1,1,0,1,0
639.4,0,1,0,0,0,0,1,0,0,1,0,0,5,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0
621.0,0,1,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,1,1,6,0,0,0,0,0,1,1,0,1,0
692.08,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
651.96,0,1,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,2,3,0,0,0,1,0,1,3,1,0,0,0,1,0,1,3,0,1,0,0,1,0,1,0,0,0
489.5,1,0,0,0,1,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
549.2,1,0,0,0,0,0,1,1,0,1,0,0,5,1,1,0,0,0,0,0,5,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
692.5,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
858.1,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0
625.78,0,1,0,0,1,0,1,0,0,1,0,0,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,1,0,2,0,0,0,0,2,3,0,1,0,1,0,0,0,1,0
665.55,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0
633.0,1,0,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
694.18,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
632.9,0,1,0,0,0,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
646.54,0,1,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,3,3,0,0,0,0,0,1,3,2,1,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0
709.5,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
835.1,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,6,1,0,0,0,1,0,0,0,0,1
670.26,0,1,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
460.2,1,0,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,5,0,0,1,0,1,0,1,6,0,0,0,0,1,0,0,0,0,0
835.75,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0
622.36,0,1,0,0,1,0,1,0,0,0,1,0,4,0,0,0,0,0,0,1,1,3,0,0,0,0,0,1,4,1,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0,1,0
484.5,1,0,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
555.74,0,1,0,0,0,0,1,1,0,0,1,0,6,0,0,0,0,0,0,1,3,2,0,0,0,0,0,1,5,0,0,0,0,0,0,1,4,0,1,1,0,0,0,1,0,0,0
904.25,1,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
557.3,1,0,0,0,0,1,0,0,0,0,1,0,4,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0
653.28,0,1,0,0,0,0,1,0,0,1,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0
738.0,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0
933.8,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0
877.1,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0
652.9,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0
733.02,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0
700.5,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
705.12,0,1,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6,1,0,1,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0
688.25,1,0,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,4,2,0,0,0,0,0,1,4,0,0,1,0,1,0,1,6,2,0,0,0,1,0,1,0,1,0
498.5,1,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0
651.58,0,1,0,0,1,0,1,1,0,0,1,0,5,1,0,0,0,0,0,1,3,3,0,1,0,0,0,1,3,3,0,1,0,1,0,1,3,3,0,0,0,1,0,1,0,1,0
618.86,0,1,0,0,1,0,1,0,0,1,0,0,4,2,0,0,0,0,0,0,3,2,0,2,0,0,0,0,6,0,0,0,0,0,0,0,5,3,1,0,0,1,0,0,0,1,0
623.4,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0
744.74,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
697.1,1,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
787.4,1,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
697.1,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,3,2,0,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0
637.3,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0
667.6,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,1,0
432.1,1,0,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0
668.72,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0
518.15,1,0,0,0,1,0,1,1,0,0,1,0,6,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0
718.04,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,3,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
694.8,0,1,0,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,1,0,1,6,0,0,0,0,1,0,1,0,0,0
748.22,0,1,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
869.85,1,0,0,0,0,0,1,1,0,1,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,6,0,0,0,0,1,0,0,0,1,0
715.1,0,1,0,0,0,1,0,0,0,1,0,0,3,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0
565.5,1,0,0,0,0,0,1,1,0,0,1,0,5,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
703.86,0,1,0,0,0,1,0,0,0,1,0,0,4,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0
593.32,0,1,0,0,1,0,1,1,0,0,1,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,5,0,0,1,0,0,0,1,8,0,0,0,0,0,0,1,0,1,0
719.88,0,1,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
864.6,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0
729.6,1,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
